id,create_date,合同号,展位,商户名,订单号,收银单号,是否参加活动,价签金额,销售金额,应收金额,实收金额,抹零金额,折扣率,折扣金额,优惠券金额,优惠券数量,优惠券描述,商场,是否阶段订单
27335,2017-04-25,0,0,AO史密斯热水器(金桥店),SO2017042500031507,P17042515272493746528,F,11238.0,11238.0,11188.0,11188.0,50.0,1.0,0,0,0,0,上海金桥商场,付全款
27336,2017-04-25,0,0,TOTO国产(金桥店),SO2017042500031508,P17042515281432904567,F,5798.0,5798.0,5798.0,5798.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27337,2017-04-25,0,0,好易点(金桥店),SO2017042500031509,P17042515391520817436,F,3100.0,3100.0,3100.0,3100.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27339,2017-04-25,0,0,雅玩堂(吴中店),SO2017042500031511,P17042516135059103462,F,3400.0,3400.0,3400.0,3400.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27340,2017-04-25,0,0,百合臻品(金桥店),SO2017042500031512,P17042516193936280497,F,10000.0,10000.0,10000.0,10000.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27341,2017-04-25,0,0,旭格(吴中店),SO2017042500031513,P17042516272804569178,F,2814.0,2814.0,2800.0,2800.0,14.0,1.0,0,0,0,0,上海吴中路商场,付全款
27342,2017-04-25,0,0,贵人郎(浦江商场),SO2017042500031514,P17042516315812430867,F,1005.0,1005.04,1000.0,1000.0,5.0,1.0,0,0,0,0,上海浦江商场,付全款
27343,2017-04-25,0,0,立邦(浦江店),SO2017042500031515,P17042516360963492587,F,230.0,230.0,220.0,220.0,10.0,1.0,0,0,0,0,上海浦江商场,付全款
27344,2017-04-25,0,0,希尔巴赫(吴中店),SO2017042500031516,P17042516394771296430,F,9376.0,9376.0,9376.0,9376.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27345,2017-04-25,0,0,希尔巴赫(吴中店),SO2017042500031517,P17042516404058470912,F,624.0,624.0,624.0,624.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27346,2017-04-25,0,0,indes(吴中店),SO2017042500031518,P17042516441382415397,F,776.0,776.07,776.0,776.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27348,2017-04-25,0,0,箭牌卫浴(金桥店),SO2017042500031520,P17042516582753947062,F,1180.0,1180.0,1180.0,1180.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27349,2017-04-25,0,0,香丽榭(浦江店),SO2017042500031521,P17042517013368425013,F,100.0,100.0,100.0,100.0,0.0,1.0,0,0,0,0,上海浦江商场,付全款
27350,2017-04-25,0,0,索菲亚移门衣柜(吴中店),SO2017042500031522,P17042517022953794610,F,200.0,200.0,200.0,200.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27352,2017-04-25,0,0,创开(金桥店),SO2017042500031524,P17042517375687524160,F,1004.0,1004.22,1000.0,1000.0,4.0,1.0,0,0,0,0,上海金桥商场,付全款
27353,2017-04-25,0,0,创开(金桥店),SO2017042500031525,P17042517395991038642,F,1004.0,1004.22,1000.0,1000.0,4.0,1.0,0,0,0,0,上海金桥商场,付全款
27354,2017-04-25,0,0,创开(金桥店),SO2017042500031526,P17042517413702381497,F,1004.0,1004.22,1000.0,1000.0,4.0,1.0,0,0,0,0,上海金桥商场,付全款
27355,2017-04-25,0,0,欧琳厨卫电器(金桥店),SO2017042500031527,P17042517294759704312,F,1300.0,1300.0,1300.0,1300.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27356,2017-04-25,0,0,创开(金桥店),SO2017042500031528,P17042517430778491250,F,1004.0,1004.22,1000.0,1000.0,4.0,1.0,0,0,0,0,上海金桥商场,付全款
27358,2017-04-25,0,0,创开(金桥店),SO2017042500031530,P17042517442926485931,F,1004.0,1004.22,1000.0,1000.0,4.0,1.0,0,0,0,0,上海金桥商场,付全款
27359,2017-04-25,0,0,TOTO国产(金桥店),SO2017042500031531,P17042517344143861527,F,2035.0,2035.0,2035.0,2035.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27360,2017-04-25,0,0,致尚(金桥店),SO2017042500031532,P17042517460467352841,F,18050.0,18049.68,18000.0,18000.0,50.0,1.0,0,0,0,0,上海金桥商场,付全款
27361,2017-04-25,0,0,RAYSONIC雷斯克(吴中店),SO2017042500031533,P17042517433752903417,F,2080.0,2080.0,2000.0,2000.0,80.0,1.0,0,0,0,0,上海吴中路商场,付全款
27381,2017-04-26,0,0,吉祥(浦江商场),SO2017042600031550,P17042610460535892106,F,2000.0,2000.0,2000.0,2000.0,0.0,1.0,0,0,0,0,上海浦江商场,付全款
27382,2017-04-26,0,0,TOTO国产(金桥店),SO2017042600031551,P17042610434571820945,F,650.0,650.0,650.0,650.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27387,2017-04-26,0,0,致尚(金桥店),SO2017042600031554,P17042611000173842905,F,6400.0,6400.0,6350.0,6350.0,50.0,1.0,0,0,0,0,上海金桥商场,付全款
27389,2017-04-26,0,0,AS壁纸(金桥店),SO2017042600031556,P17042611360742853796,F,2125.0,2125.0,2088.0,2088.0,37.0,1.0,0,0,0,0,上海金桥商场,付全款
27390,2017-04-26,0,0,创开(金桥店),SO2017042600031557,P17042611563206923574,F,3876.0,3875.85,3868.0,3868.0,8.0,1.0,0,0,0,0,上海金桥商场,付全款
27391,2017-04-26,0,0,罗普斯金(浦江店),SO2017042600031558,P17042611571470695483,F,22853.0,22853.06,22819.0,22819.0,34.0,1.0,0,0,0,0,上海浦江商场,付全款
27393,2017-04-26,0,0,TOTO国产(金桥店),SO2017042600031559,P17042612100005768412,F,13320.0,13320.0,13320.0,13320.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27394,2017-04-26,0,0,头等舱贵族(吴中店),SO2017042600031560,P17042612162964920513,F,7980.0,7980.4,7980.0,7980.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27395,2017-04-26,0,0,TOTO国产(金桥店),SO2017042600031561,P17042612351732154876,F,4800.0,4800.0,4800.0,4800.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27399,2017-04-26,0,0,拉迷(金桥店),SO2017042600031564,P17042612455247852963,F,13612.0,13612.0,13600.0,13600.0,12.0,1.0,0,0,0,0,上海金桥商场,付全款
27400,2017-04-26,0,0,皮尔萨(金桥店),SO2017042600031565,P17042612493427315890,F,3390.0,3390.0,3321.0,3321.0,69.0,1.0,0,0,0,0,上海金桥商场,付全款
27404,2017-04-26,0,0,银晶洁具(金桥店),SO2017042600031569,P17042613042154783290,F,3750.0,3750.0,3750.0,3750.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27406,2017-04-26,0,0,科生(浦江商场),SO2017042600031571,P17042613265382395047,F,10000.0,10000.0,10000.0,10000.0,0.0,1.0,0,0,0,0,上海浦江商场,付全款
27407,2017-04-26,0,0,亚斯王(金桥店),SO2017042600031572,P17042613040223675019,F,10030.0,10030.0,10000.0,10000.0,30.0,1.0,0,0,0,0,上海金桥商场,付全款
27408,2017-04-26,0,0,王力(金桥店),SO2017042600031573,P17042613130281276059,F,5614.0,5614.08,5600.08,5600.0,14.0,1.0,0,0,0,0,上海金桥商场,付全款
27409,2017-04-26,0,0,迈阿密(金桥店),SO2017042600031574,P17042613252137629418,F,2600.0,2600.0,2600.0,2600.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27410,2017-04-26,0,0,科生(浦江商场),SO2017042600031575,P17042613322738942617,F,8800.0,8800.0,8800.0,8800.0,0.0,1.0,0,0,0,0,上海浦江商场,付全款
27412,2017-04-26,0,0,老板(金桥店),SO2017042600031576,P17042613450250147629,F,8300.0,8300.0,8300.0,8300.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27413,2017-04-26,0,0,十七英里(金桥店),SO2017042600031577,P17042613572993418652,F,28554.0,28554.0,28554.0,28554.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27414,2017-04-26,0,0,洗依世家(金桥店),SO2017042600031578,P17042614045946157283,F,1500.0,1500.0,1500.0,1500.0,0.0,1.0,0,0,0,0,上海金桥商场,付全款
27415,2017-04-26,0,0,米洛(吴中店),SO2017042600031579,P17042614040851347926,F,43362.0,43362.0,43362.0,43362.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27416,2017-04-26,0,0,洛克尼曼(金桥店),SO2017042600031580,P17042614480661059273,F,6051.0,6050.86,6000.0,6000.0,51.0,1.0,0,0,0,0,上海金桥商场,付全款
27417,2017-04-26,0,0,冠军(金桥店),SO2017042600031581,P17042614580016973580,F,24007.0,24007.44,24000.0,24000.0,7.0,1.0,0,0,0,0,上海金桥商场,付全款
27424,2017-04-26,0,0,玫瑰岛(金桥店),SO2017042600031604,P17042615483139586102,F,3587.0,3587.5,3520.0,3520.0,68.0,1.0,0,0,0,0,上海金桥商场,付全款
27425,2017-04-26,0,0,夏图Chateau d.Ax(吴中店),SO2017042600031605,P17042615553494850673,F,33904.0,33904.0,33904.0,33904.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27426,2017-04-26,0,0,金筑艺术玻璃(金桥店),SO2017042600031606,P17042616212008273146,F,2851.0,2851.2,2800.0,2800.0,51.0,1.0,0,0,0,0,上海金桥商场,付全款
27427,2017-04-26,0,0,蒙太奇(浦江店),SO2017042600031607,P17042616231579180362,F,50000.0,50000.0,50000.0,50000.0,0.0,1.0,0,0,0,0,上海浦江商场,付全款
27428,2017-04-26,0,0,头等舱贵族(浦江商场),SO2017042600031608,P17042616213475103948,F,7000.0,7000.0,6950.0,6950.0,50.0,1.0,0,0,0,0,上海浦江商场,付全款
27431,2017-04-26,0,0,AS壁纸(金桥店),SO2017042600031611,P17042617085845269183,F,1246.0,1246.0,1236.0,1236.0,10.0,1.0,0,0,0,0,上海金桥商场,付全款
27433,2017-04-26,0,0,WOODONE沃达王(吴中店),SO2017042600031613,P17042617222004275869,F,10738.0,10738.0,10639.0,10639.0,99.0,1.0,0,0,0,0,上海吴中路商场,付全款
27434,2017-04-26,0,0,伟业遮阳户外休闲用品(金桥店),SO2017042600031614,P17042617405550921483,F,30020.0,30020.0,30000.0,30000.0,20.0,1.0,0,0,0,0,上海金桥商场,付全款
27435,2017-04-26,0,0,RAYSONIC雷斯克(吴中店),SO2017042600031615,P17042617555803276498,F,2080.0,2080.0,2000.0,2000.0,80.0,1.0,0,0,0,0,上海吴中路商场,付全款
27436,2017-04-26,0,0,维维贝拉(吴中店),SO2017042600031616,P17042618260737268405,F,26310.0,26310.0,26310.0,26310.0,0.0,1.0,0,0,0,0,上海吴中路商场,付全款
27438,2017-04-26,0,0,艾库(吴中店),SO2017042600031618,P17042618474116053879,F,6832.0,6832.0,6800.0,6800.0,32.0,1.0,0,0,0,0,上海吴中路商场,付全款
